"subject" "activity_label" "activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
8 "standing" 5 8 5 NA 0.0815340303212963 0.0514003347037037 0.308021805018519 0.392110780740741 0.272111375081481 0.606261220481481 -0.0888862147503704 0.0976942867481481 -0.00423374629259259 0.0393896558481481 -0.176599614924074 -0.444889460594444 0.0180459888018519 -0.130965294559259 -0.130965294559259 -0.184276885961111 -0.0518709678648148 -0.259650226248148 0.00217570042407407 -0.176609714412963 -0.9899758 -0.977545315 -0.998383194814815 -0.997728373518519 -0.999271436666667 -0.999304141296296 -0.998937293518519 0.110646845581481 0.308060633885185 -0.108780315687387 0.279620986111111 -0.0148113067148148 -0.106114996837037 0.957669921111111 -0.0904603488214815 -0.0979392024814815 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.0911340135611111 0.234871223048148 0.234871223048148 -0.0159500612981482 0.0844762540074074 -0.988219862222222 -0.9500491 -0.950362935555556 -0.989029238518519 -0.976177675 -0.979477193333333 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.998784695740741 -0.316040105203704 -0.515789499240741 -0.215287632864815
8 "walking" 1 8 1 NA -0.1205282756875 -0.194711654295833 0.168123973770833 0.165914031145833 -0.120799527145833 -0.15543173314375 -0.109921972 0.146338962020833 0.367506569208333 -0.243882734354167 -0.3473464451 0.258689555625 0.180231923604167 0.126041900847292 0.126041900847292 0.215482018645833 0.00900371604166667 -0.149078693052083 -0.0612798239375 -0.255383628104167 -0.844704125625 -0.605638710833333 -0.878661203541667 -0.804045478958333 -0.669684554791667 -0.889397910625 -0.882896158958333 0.204080887916667 0.176189876266667 0.0890005737952083 0.27468631 -0.0186628865310417 -0.107252090833333 0.913586347916667 -0.217102194583333 -0.186267836962021 0.0703393490833333 -0.00603947514583333 -0.000673798876875 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 -0.0411924152854167 -0.0167595107770833 -0.0167595107770833 -0.0595488944895833 -0.020593206975 -0.247389011875 0.316982393333333 -0.238634594791667 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.545549133125 -0.524135959791667 -0.39337843475 -0.1877723786375
8 "walking_downstairs" 3 8 3 NA -0.277224629736842 -0.305593056121053 0.139198542178947 0.386330886236842 0.0204442385263158 -0.103306969952632 -0.0308138851657895 -0.415856227368421 -0.0104686364763158 -0.164808349210526 -0.136882530442105 -0.109945660142105 -0.162677823063158 0.0347387971665789 0.0347387971665789 -0.0947415365736842 -0.322051252710526 -0.308379797526316 -0.233652304623684 0.0264807258868421 -0.700636976210526 -0.385717265407895 -0.643506805526316 -0.56724953 -0.314356469281579 -0.669188829210526 -0.862284752105263 0.229144569581579 0.181422535965789 0.267675982868421 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.914023498421053 -0.187610243421053 -0.141817934963684 0.118938088342105 -0.0380193846210526 -0.0394356157631579 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 -0.103863205013158 0.0409143773289474 0.0409143773289474 -0.201254608613158 0.236160878947368 0.136590199860526 0.388412779763158 0.159589756534211 0.214841402815789 0.220639687868421 0.0586096890447368 -0.130740445236842 0.116090879026316 0.0277498065176316 -0.631455823421053 -0.610261661842105 -0.246028190815789 -0.513430051289474
8 "walking_upstairs" 2 8 2 NA -0.211887830609756 -0.185983872390244 0.0607712872804878 0.383808180456098 0.312797472365854 0.0361241692439024 -0.371898518073171 0.0894616410536585 0.333008865609756 -0.128007762926829 -0.351912818804878 0.337222485170732 0.262545684512195 0.00764429269051219 0.00764429269051219 0.0528210971853659 0.0843498673658537 -0.162252268 -0.11821011395122 -0.139604081414634 -0.809528969512195 -0.358110416097561 -0.905434094390244 -0.826001723414634 -0.756775624390244 -0.912262253658537 -0.636988644195122 0.207071289558293 0.27454925895122 -0.128115003341463 0.258880152048781 -0.0282415136341463 -0.11512211995122 0.860368718780488 -0.291341491707317 -0.192306960631707 0.0813816809395122 0.014120592097561 -0.0674583919268293 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.15544567414878 -0.027919577097561 -0.0534090382439024 -0.072917508804878 0.0221200404878049 0.0221200404878049 -0.163605263890244 -0.0996045657195122 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.055435175 -0.519284040536585 -0.593701504390244 -0.294064107463415
9 "laying" 6 9 6 NA -0.099479739646 -0.393128866154 0.17478719393 -0.10907899462 -0.43594731936 0.333730747512 -0.156189530922 0.002637530034 -0.104510308384 -0.09610266378 0.1067547568426 -0.019368605526 0.05323368221 0.02028595766 0.02028595766 -0.03288196062 0.057775523608 -0.128126637064 0.04573994019 -0.24291405214 -0.9978004784 -0.9955539652 -0.999015566 -0.9983176608 -0.9966696298 -0.9990531826 -0.9992839106 -0.085609052452 0.1670029826292 -0.20634356866 0.2591955368 -0.020526821662 -0.10754972144 -0.5802528348 -0.1191541962 0.9578730416 0.08807344764 0.011561732718 -0.0070536778584 -0.013632036148 -0.15890291983 0.101275010682 -0.10384667982 -0.027552256948 -0.0569490475 0.2676263788932 0.053912321748 0.053912321748 -0.058854108738 0.112050072712 -0.946865494 -0.9343665984 -0.9459190006 -0.964304065 -0.9640828062 -0.955909215 -0.930297921 -0.9345796594 -0.9598150092 -0.9986422042 -0.17939220078 -0.31842098436 -0.176680079212
9 "sitting" 4 9 4 NA -0.08791744434 -0.32332389714 -0.100636305321 -0.19699617892 -0.3191470646 -0.09185080816 -0.013089094488 -0.01583286672 -0.0872141293 -0.081096820132 0.06841718084 0.03892704132 0.0641435803 0.074828352238 0.074828352238 -0.0426220194 0.02111441342 -0.15417373802 -0.039493873498 -0.198698909014 -0.9847944792 -0.9474201612 -0.9976781268 -0.998209614 -0.9969775656 -0.9991917092 -0.998817133 -0.08061344386 0.0974700202614 -0.19597005159 0.24832674354 -0.02701677698 -0.07537846886 0.9163245106 -0.0414258228938 0.085263099144 0.077005006374 0.009817397262 -0.008674672651 -0.042328876778 -0.04142711812 0.0807919285908 -0.0930708106 -0.046663441472 -0.052841489994 0.165923981974 0.0077127233 0.0077127233 -0.028951949854 0.066523233034 -0.959413594 -0.911683219 -0.8922013438 -0.9655962396 -0.9580073906 -0.9575269752 -0.950315237 -0.9396930078 -0.940312313 -0.992022635 -0.27602884536 -0.3146482975 -0.097317931332
9 "standing" 5 9 5 NA -0.0935411881911111 -0.193221483124444 -0.002906223 -0.488674914244444 0.0777927468 0.0984196948444444 0.0593855933466667 -0.166329603756667 -0.0745801372626667 0.0602771639333333 0.209472488711111 0.0861318178822222 0.0409151659644444 0.01229841 0.01229841 -0.144132093254889 0.0902328292 -0.0900626170435556 -0.0697721337647556 -0.214072391712222 -0.996938395555556 -0.991342564888889 -0.999226670222222 -0.998606253777778 -0.998081686 -0.999416611111111 -0.997585991333333 0.0235738706622222 0.200537688288889 -0.174953568622222 0.282310057333333 -0.0200454954022222 -0.0952747481333333 0.961323502222222 -0.010383816474 0.00914769235555555 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.029183136346 -0.060810158296 0.0992409332222222 -0.095897704 -0.0419199574333333 -0.0575743131488889 0.309695734973333 0.134256407155556 0.134256407155556 -0.0307384019466667 0.0460832010777778 -0.971662692 -0.944849431777778 -0.941686874222222 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.916974437555556 -0.954514301555556 -0.941510336 -0.995440302444444 -0.331415881777778 -0.3655168708 -0.244878147488889
9 "walking" 1 9 1 NA -0.195114126230769 -0.0484480115403846 -0.0466757132692308 -0.278448674903846 0.15355297975 -0.176156275096154 -0.0795973109038462 0.617604753653846 -0.123706675015385 -0.019894675825 -0.338106740098077 0.10255169175 -0.112892715923077 0.088621790825 0.088621790825 0.0658276300211539 -0.211501870659404 -0.325909319634615 0.0030910699 -0.10991331495 -0.884793751730769 -0.549559887115385 -0.922679107884615 -0.854028610576923 -0.706847698076923 -0.922810610384615 -0.885311623653846 0.161672988528846 0.159239938555769 0.127416241121154 0.278502842115385 -0.0180891971284423 -0.110820512307692 0.951867079615385 -0.0314341738730769 -0.115856121080385 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 0.0529765389653846 -0.0243787739538462 -0.0243787739538462 0.0146883366459615 0.335053106653846 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.314265401346154 -0.367706595 -0.399541245192308 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.730414934615385 -0.504246373461538 0.236401498353846 -0.383847455308077
9 "walking_downstairs" 3 9 3 NA -0.0467349956904762 -0.683131650714286 -0.00103673464285714 -0.0142493738571429 0.0460311244333333 0.211249326452381 -0.075586942547619 -0.249809294785714 -0.146625991952381 -0.0466312936404762 0.092425416047619 0.111816406047619 -0.0995188258571429 0.257950546504762 0.257950546504762 0.268988671090476 -0.0885817747669048 -0.21765886957619 -0.093839397252381 -0.0722065338785714 -0.820048262380952 -0.464517494357143 -0.891498631904762 -0.74597850452381 -0.652107006904762 -0.884793765952381 -0.91604271047619 -0.0498273898880952 -0.0824504599928571 0.0656782201880952 0.295923445 -0.0203994269075476 -0.0910278793952381 0.938417773333333 -0.0352304645104762 -0.082276174942619 0.130193043809524 -0.0206865965952381 0.00262568854761905 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 0.153305639785714 0.167545842642857 0.167545842642857 0.120809184883333 0.0482290971190476 0.103128506197619 -0.183120455428571 -0.103705822657857 -0.0645354342404762 -0.313643041809524 -0.293677789595238 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.737309525 -0.414211202904762 0.145447920242857 -0.437528278571429
9 "walking_upstairs" 2 9 2 NA -0.0882884238702041 -0.0157479345734694 0.102077829702041 0.137649291320408 0.510902366142857 0.182263375940816 -0.198748741326531 0.448762643942857 -0.150372255557143 -0.047915782 0.21598337462449 -0.0076405836244898 -0.0176536985142857 0.146661505857143 0.146661505857143 0.252344436061224 0.249467606 -0.0449872495959184 0.0404447861061224 -0.331805496069388 -0.909975020612245 -0.699674010816327 -0.96554839122449 -0.932107005918367 -0.889380566122449 -0.97254183755102 -0.949236013673469 -0.00195427494897959 0.0257597455510204 -0.259962957795918 0.262436475714286 -0.0195101099975714 -0.125219003959184 0.902647777755102 -0.0377947824285714 -0.266009866857143 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.16396719 -0.0412587909579592 0.14569462592449 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 0.067377749344898 -0.00687601737959184 -0.00687601737959184 -0.0372099245530612 -0.0329338440530612 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.617232705510204 -0.485569017489796 -0.254025189632653 -0.281019388938775
10 "laying" 6 10 6 NA -0.0911137864215517 -0.130919068544828 0.198550505132759 -0.0922139738793104 -0.335230738517241 0.267568776551724 -0.0741112610896552 0.160818095720172 0.0537799832775862 -0.0462643436896552 -0.0492621813551724 0.349684613027586 0.0776129487586207 -0.177620998294828 -0.177620998294828 -0.188315551462069 -0.190038707448276 -0.2040576565 -0.281408750598276 -0.042370714 -0.993128287068965 -0.992501823793103 -0.998379302413793 -0.996393684482759 -0.998385808793103 -0.999083019482759 -0.998311360172414 0.260388946262069 0.212826187810345 0.216535434472414 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.453069737586207 -0.139297681034483 -0.031121624137931 0.073815064487931 0.015698997097069 0.00716689586275862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.00311887841992534 0.2207255631 0.2207255631 0.0121403244224138 0.116325031744828 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.998192375 -0.39113748 -0.431499640827586 -0.425214986484483
10 "sitting" 4 10 4 NA -0.042163691537037 -0.166637015509259 -0.0659910681962963 -0.00332495316666666 -0.0799920948407407 -0.0573292534518519 -0.0126502341018519 0.143572834775926 -0.12825041202037 -0.0364299225074074 -0.098580874087037 0.0371799255351852 -0.0220301166242593 -0.129966081068519 -0.129966081068519 -0.201115034851852 -0.159654982485185 -0.37025704 -0.00136482865185185 -0.242498425535185 -0.997732867962963 -0.997057625740741 -0.999570224259259 -0.999218977777778 -0.999627286851852 -0.999750758333333 -0.997582416296296 0.221566081296296 0.324762092796296 0.00581337385185185 0.270612056481481 -0.015042681852037 -0.104253238796296 0.791887198148148 -0.041260775 0.20253457287037 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.076114994912963 0.229528370462963 0.229528370462963 -0.0518382467966667 0.155575480805556 -0.984943144259259 -0.9404502 -0.97464465462963 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.997786263148148 -0.41429850197037 -0.530006243425926 -0.106065895672222
10 "standing" 5 10 5 NA -0.0786718635545455 -0.100090473340909 -0.0250130712954546 -0.123337770113636 -0.107895052059091 0.0985991069090909 0.00319957225 -0.0143029174090909 -0.0796386097136364 -0.0682694929027273 -0.141229287034091 0.0363740090227273 0.0834630555545454 -0.0785511523863636 -0.0785511523863636 -0.094203450275 0.0156588476804545 -0.116863911170455 0.0486995614909091 -0.269765459795455 -0.997633495227273 -0.994730062045455 -0.999334125 -0.998347439545455 -0.998867220227273 -0.999443032272727 -0.999146766590909 0.0902454673818182 0.197319524797727 -0.226492596295455 0.276650300681818 -0.0155418603409091 -0.107964083931818 0.954008785454545 -0.0431597830454545 0.0346980210431818 0.0809784390227273 0.0119007630575 -0.00485841031477273 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.104753833181818 -0.0371593000727273 -0.0584162547045455 -0.252227791811364 0.228496338181818 0.228496338181818 -0.00666062177272727 0.145786676459091 -0.970099814318182 -0.923378745227273 -0.955272383863636 -0.963565166136364 -0.942187760454545 -0.972241512272727 -0.924005912954545 -0.960323800909091 -0.950915730909091 -0.997994110227273 -0.333060616052273 -0.386071484027273 -0.221927425043182
10 "walking" 1 10 1 NA -0.111307664960377 -0.0544503301292453 -0.0611848628867925 -0.255533764679245 -0.227582018941509 -0.0244950234339623 -0.0961482853962264 -0.0660508269754717 -0.0975611775660377 0.0800776236735849 0.229425297001887 -0.127845155071698 0.126632168490566 -0.0856396276003774 -0.0856396276003774 -0.168420714366038 -0.0644984365113208 -0.230755452664151 0.084281202909434 -0.094458922509434 -0.896210302264151 -0.823454846415094 -0.889545641509434 -0.848477007735849 -0.855858996415094 -0.890495978301887 -0.89807812245283 0.179599864783019 -0.0712853941698113 0.129100106828302 0.278574076603774 -0.017022351190566 -0.109057512132075 0.963092149811321 -0.0838277013962264 0.0549276242264151 0.0857943809283019 0.00408248792641509 -0.0162953195396226 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.215706232350943 0.161347628628302 0.161347628628302 -0.0253479757773585 -0.0342759013507547 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.665213916415094 -0.54033403509434 -0.123217912330679 -0.54119271
10 "walking_downstairs" 3 10 3 NA -0.140486638289474 0.0563234309473684 -0.0941661335 0.105778192815789 -0.3518677525 -0.0216573754473684 -0.115239328821053 -0.0797472156052632 -0.143346476410526 -0.146715653973684 -0.0919562765526316 -0.0200715389973684 -0.0402815295710526 0.118359454355263 0.118359454355263 0.0666421788684211 -0.226982619202632 -0.205909139481579 -0.0245839330789474 -0.185044181868421 -0.763269638421053 -0.689653069736842 -0.759061590263158 -0.683196530789474 -0.746631602368421 -0.762503575263158 -0.790570649289474 0.164428829157895 0.125205953456842 0.0774362595943947 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.939807421052632 -0.0646160768947368 0.0418715409263158 0.100959387447368 0.0107824902368421 0.000152617173684209 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.2154947945 0.0235438078421053 0.0235438078421053 -0.128290758789474 0.371101783247368 0.215665273157895 0.00904660360263158 -0.157728357742105 0.181419131002632 -0.119504295573684 -0.240679035428947 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.533852553421053 -0.355337650128947 -0.0821680753421053 -0.478345071342105
10 "walking_upstairs" 2 10 2 NA -0.11395241712766 -0.176163838978723 -0.0663678299361702 0.0780354899574468 -0.281400055012766 -0.0457011287106383 -0.0770078416595745 -0.0908377631276596 -0.256392092785106 -0.0970601214893617 0.0253255453829787 -0.204529440578723 -0.181188555374468 0.0217735210595745 0.0217735210595745 0.0153876943319149 0.12411421136383 -0.16525934093617 0.00950166956808511 -0.232274150829787 -0.912102891276596 -0.547928077446808 -0.951908958510638 -0.900623035744681 -0.87674557787234 -0.953777711914894 -0.916629512765957 0.0879049622851064 0.178734933145745 -0.194447276040426 0.267121853404255 -0.0143854920340426 -0.118180420834043 0.931861027446809 -0.0565670278723404 0.0227527702016383 0.0648829303510638 0.0266314282191489 -0.0513375831851064 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.213406587510638 -0.0182110464404255 -0.0182110464404255 -0.117875619448936 -0.0449987181702128 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.758659146170213 -0.449782622340426 -0.385212671680851 -0.257559653893617
11 "laying" 6 11 6 NA -0.20833027533386 -0.0324846536807018 -0.299803529087719 -0.365905131894737 -0.122153674824561 -0.0111856699403509 -0.0714420888333333 0.208238004350877 -0.31107749907193 0.28336460465193 0.227663495384211 0.26879210445614 0.0650469523175439 -0.180406217894737 -0.180406217894737 -0.193683154203509 -0.159206658578947 -0.318900671947368 0.0449439993350877 -0.241264003631579 -0.999048396666667 -0.998248059122807 -0.999488705263158 -0.998836894561404 -0.999098823684211 -0.999491618947368 -0.99760142754386 0.336010660578947 0.29574789545614 0.0406004062738596 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.134832031403509 0.943017941403509 0.112620189964912 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 0.0641667489859649 0.248159012561404 0.248159012561404 0.0222872870333509 0.177229548545614 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.984884874385965 -0.973882496666667 -0.979564844210526 -0.97618747122807 -0.982640271929825 -0.961434420701754 -0.997336252982456 -0.547832928368421 -0.546662084596491 -0.231526052484211
11 "sitting" 4 11 4 NA -0.0782926317207547 -0.0739063570584906 -0.139938512454717 -0.55821729509434 0.0120653684075472 -0.166800729377358 0.118848305875472 0.0392151088490566 -0.162877830877358 0.0661595268264151 0.110645635622642 0.174610049018868 0.0450364105584906 -0.100656294075472 -0.100656294075472 -0.202069662137736 -0.124169214188679 -0.247368636358491 -0.0229253993207547 -0.235632971251321 -0.998526988113208 -0.998086290754717 -0.999520886037736 -0.999125012075472 -0.999488085660377 -0.999596101698113 -0.998022355471698 0.198648837339623 0.192259107913208 -0.0398966601509434 0.276590197358491 -0.0149195616754717 -0.112840218339623 0.871963798301887 0.213716305739623 0.188531695981132 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 0.143911301060377 0.143113828509434 0.143113828509434 0.00780302706415094 0.109463882369811 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.997468051886792 -0.304015196707547 -0.286579234660377 -0.144029771915094
11 "standing" 5 11 5 NA 0.0951316576510638 -0.118983769485106 -0.0057263752269149 0.277362115485319 -0.410221230180851 0.111656315134043 -0.0130533779787234 0.156694480397872 -0.0949691380234043 -0.164472512893617 0.0877649546702128 -0.105026926765957 -0.121497514200638 -0.175454538361702 -0.175454538361702 -0.15239064192766 -0.138696757297872 -0.252371644957447 0.00426058303340426 -0.264032638668085 -0.999725161914894 -0.99964099212766 -0.99980026787234 -0.99949188106383 -0.999775725957447 -0.99979198 -0.999529236382979 0.233078227234043 0.333098929765957 -0.0478486176276596 0.277715562765957 -0.0171990886595745 -0.108686630425532 0.956464535957447 -0.173082704680851 0.127198423404255 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.104574184991702 0.237971029531915 0.237971029531915 -0.0419020021323234 0.182831885961702 -0.993808050638298 -0.968703072553191 -0.987669785531915 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.999576944893617 -0.438363181297872 -0.578955073397872 -0.311715765768085
11 "walking" 1 11 1 NA -0.0907274920915254 -0.000183889927118645 0.254059976864407 -0.0599794698305085 -0.36639925719661 0.198442144830508 -0.136081534462712 0.0916694977677966 0.433869869661017 -0.261367904515254 0.109439590064407 -0.135313543294915 0.237791677084746 0.0167550765762712 0.0167550765762712 0.113072841868644 0.183501628120339 -0.0662724011067797 -0.0698211371694915 -0.152727154605085 -0.962173334745763 -0.88575693779661 -0.969135489830508 -0.954097163559322 -0.943196476610169 -0.970060185932203 -0.957827044915254 0.0935818048854746 0.0844543080474576 -0.0748370693566102 0.271821892881356 -0.0166475833623729 -0.106096304033898 0.946468451355932 -0.212045870169492 0.134053215101695 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.0289719462537288 -0.115522683205085 -0.115522683205085 -0.293419986627119 -0.0435495447728814 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.840355841355932 -0.470869504067797 -0.123097658135593 -0.414192006508475
11 "walking_downstairs" 3 11 3 NA -0.480735389782609 0.242562623417391 -0.151313116602174 0.389939297764783 -0.112084075869565 0.403894245717391 -0.324756662456522 0.0944715582934783 0.14366828655 -0.1355017046 -0.0879880370565217 -0.0435518383695652 0.0802207055684783 0.270550452673913 0.270550452673913 0.256142289217391 0.127971173095652 -0.00415293009130435 -0.0366739034391304 -0.142010150065217 -0.892354546086957 -0.767409511304348 -0.937999269782609 -0.898674177826087 -0.867150922391304 -0.943249945 -0.929687163695652 0.0316725683978261 0.0337475179993478 -0.169884463904348 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.941746406521739 -0.200321942608696 0.132371684891304 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 -0.310326652195652 -0.184342541817391 -0.184342541817391 -0.0608389065934783 0.00103262173478261 0.0351937228130435 0.0247508134326087 -0.377624755652174 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.318777012804348 -0.528254524130435 -0.273459111956522 -0.76857555826087 -0.429937735695652 -0.181327558717391 -0.310761461521739
11 "walking_upstairs" 2 11 2 NA -0.509465040555556 0.0202699562962963 -0.00932791938888889 0.426625387518519 -0.307433913888889 0.258280081296296 -0.639800890185185 0.240554370981481 0.216178274514815 -0.199419046796296 0.0877838679124074 -0.106556340835185 0.273023826377778 0.264448262277778 0.264448262277778 0.236238849804759 0.314611205148148 0.0397245262648148 -0.0757490512055556 -0.171276097078148 -0.963404468148148 -0.668425260555556 -0.987001439814815 -0.975509581666667 -0.958745116111111 -0.988078493703704 -0.985046766296296 -0.137089383 0.0149014800925926 -0.377996100925926 0.263775859277778 -0.0303157822055556 -0.106797216481481 0.892626155555556 -0.343576924814815 0.146633747092593 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.158268187437037 0.00332879708148148 0.00332879708148148 -0.02249348275 -0.142534484831481 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.951856547407407 -0.324894281759259 -0.0768198787644444 -0.13197909447037
